id,name,type,criticality
COMP_08316,Component CONFERENCE 83,Plastic,Medium
COMP_08317,Component WHAT 30,Metal,Medium
COMP_08318,Component CONSUMER 16,Metal,Low
COMP_08319,Component SEND 90,Chemical,Medium
COMP_08320,Component MOVIE 76,Electronic,High
COMP_08321,Component MATERIAL 82,Metal,Low
COMP_08322,Component LATER 69,Metal,Medium
COMP_08323,Component MENTION 54,Chemical,High
COMP_08324,Component ACTUALLY 70,Chemical,Low
COMP_08325,Component RESOURCE 89,Chemical,Low
COMP_08326,Component ENOUGH 53,Chemical,High
COMP_08327,Component EXAMPLE 34,Chemical,Medium
COMP_08328,Component FOOT 62,Chemical,Low
COMP_08329,Component WITHIN 84,Plastic,High
COMP_08330,Component MATTER 14,Plastic,Medium
COMP_08331,Component SUGGEST 36,Chemical,Low
COMP_08332,Component AVOID 74,Plastic,High
COMP_08333,Component NOTHING 37,Metal,High
COMP_08334,Component IMPACT 19,Metal,Medium
COMP_08335,Component OTHER 10,Metal,High
COMP_08336,Component FINE 60,Electronic,Medium
COMP_08337,Component RECEIVE 95,Metal,High
COMP_08338,Component ATTACK 72,Chemical,Low
COMP_08339,Component DREAM 53,Electronic,Medium
COMP_08340,Component WANT 19,Metal,High
COMP_08341,Component PLAYER 77,Electronic,Medium
COMP_08342,Component AREA 44,Electronic,Low
COMP_08343,Component ENVIRONMENTAL 33,Electronic,Medium
COMP_08344,Component ALTHOUGH 35,Metal,High
COMP_08345,Component NOTICE 39,Electronic,Medium
COMP_08346,Component AREA 16,Plastic,Medium
COMP_08347,Component MOVEMENT 87,Plastic,High
COMP_08348,Component WHOLE 21,Chemical,Low
COMP_08349,Component INVOLVE 29,Metal,Medium
COMP_08350,Component CHALLENGE 57,Metal,High
COMP_08351,Component SELL 89,Metal,High
COMP_08352,Component SIGN 34,Metal,High
COMP_08353,Component NEAR 51,Chemical,Medium
COMP_08354,Component SOON 67,Plastic,Medium
COMP_08355,Component SUGGEST 57,Metal,Medium
COMP_08356,Component SEND 93,Chemical,Medium
COMP_08357,Component EACH 31,Metal,Medium
COMP_08358,Component FRIEND 67,Metal,Low
COMP_08359,Component SHOULD 43,Metal,High
COMP_08360,Component SCHOOL 37,Plastic,Medium
COMP_08361,Component GENERATION 36,Electronic,Low
COMP_08362,Component PROTECT 88,Plastic,Low
COMP_08363,Component MEET 83,Plastic,Medium
COMP_08364,Component BLOOD 78,Chemical,High
COMP_08365,Component FATHER 69,Electronic,Low
COMP_08366,Component CREATE 88,Plastic,Low
COMP_08367,Component MANAGE 41,Plastic,Medium
COMP_08368,Component ALMOST 37,Metal,Medium
COMP_08369,Component PEACE 60,Plastic,High
COMP_08370,Component DISCOVER 91,Electronic,High
COMP_08371,Component WINDOW 41,Metal,High
COMP_08372,Component BECAUSE 10,Chemical,Medium
COMP_08373,Component PHYSICAL 68,Metal,Low
COMP_08374,Component BECAUSE 64,Metal,Medium
COMP_08375,Component SHORT 96,Chemical,High
COMP_08376,Component COVER 53,Chemical,High
COMP_08377,Component WOMAN 78,Plastic,Low
COMP_08378,Component SEA 48,Chemical,Medium
COMP_08379,Component ATTACK 81,Plastic,Low
COMP_08380,Component CITY 80,Electronic,High
COMP_08381,Component GOVERNMENT 93,Chemical,Low
COMP_08382,Component STOCK 14,Plastic,High
COMP_08383,Component REALITY 69,Metal,Medium
COMP_08384,Component PASS 93,Plastic,Low
COMP_08385,Component TEAM 74,Plastic,Medium
COMP_08386,Component GOVERNMENT 20,Plastic,High
COMP_08387,Component DROP 60,Plastic,Medium
COMP_08388,Component GOVERNMENT 39,Electronic,High
COMP_08389,Component DIFFICULT 12,Plastic,Low
COMP_08390,Component PRODUCTION 10,Chemical,Medium
COMP_08391,Component CENTER 63,Chemical,High
COMP_08392,Component SERVE 66,Metal,High
COMP_08393,Component FIGHT 91,Metal,Low
COMP_08394,Component CALL 59,Plastic,Medium
COMP_08395,Component COMMUNITY 95,Metal,Low
COMP_08396,Component TRAVEL 23,Metal,High
COMP_08397,Component LANGUAGE 92,Metal,Low
COMP_08398,Component JOIN 55,Metal,Low
COMP_08399,Component INTERESTING 11,Electronic,Medium
COMP_08400,Component SAME 20,Chemical,Medium
COMP_08401,Component COULD 91,Plastic,Low
COMP_08402,Component REALIZE 36,Plastic,Low
COMP_08403,Component ANSWER 18,Plastic,Medium
COMP_08404,Component LARGE 53,Chemical,Medium
COMP_08405,Component OR 89,Electronic,Medium
COMP_08406,Component WALK 47,Plastic,Medium
COMP_08407,Component GENERAL 33,Plastic,High
COMP_08408,Component INCLUDING 38,Electronic,Medium
COMP_08409,Component ITSELF 35,Plastic,Medium
COMP_08410,Component STATION 11,Metal,Medium
COMP_08411,Component SON 19,Electronic,Medium
COMP_08412,Component WHOSE 64,Metal,Medium
COMP_08413,Component SORT 83,Plastic,Medium
COMP_08414,Component ANIMAL 23,Metal,High
COMP_08415,Component THOUSAND 13,Plastic,High
COMP_08416,Component TRIAL 35,Electronic,Medium
COMP_08417,Component SOLDIER 96,Plastic,Low
COMP_08418,Component POSITIVE 45,Electronic,High
COMP_08419,Component ABOUT 13,Plastic,Medium
COMP_08420,Component SECTION 68,Plastic,High
COMP_08421,Component CIVIL 12,Plastic,Low
COMP_08422,Component MYSELF 21,Plastic,Medium
COMP_08423,Component OFFICIAL 68,Plastic,Low
COMP_08424,Component GLASS 38,Plastic,High
COMP_08425,Component STUFF 18,Plastic,High
COMP_08426,Component FLY 68,Plastic,Medium
COMP_08427,Component AUTHORITY 12,Chemical,Medium
COMP_08428,Component AVAILABLE 74,Electronic,High
COMP_08429,Component THESE 34,Electronic,Low
COMP_08430,Component BALL 42,Chemical,High
COMP_08431,Component SENIOR 55,Metal,High
COMP_08432,Component BY 10,Chemical,High
COMP_08433,Component PROVIDE 29,Metal,High
COMP_08434,Component CATCH 83,Plastic,Medium
COMP_08435,Component AIR 28,Electronic,Medium
COMP_08436,Component BELIEVE 67,Metal,High
COMP_08437,Component HER 39,Electronic,Medium
COMP_08438,Component ALONG 81,Chemical,High
COMP_08439,Component CLEAR 53,Plastic,Medium
COMP_08440,Component STATION 82,Chemical,High
COMP_08441,Component HOW 43,Electronic,Low
COMP_08442,Component UNDERSTAND 80,Metal,High
COMP_08443,Component BELIEVE 80,Chemical,Medium
COMP_08444,Component TRAINING 59,Electronic,High
COMP_08445,Component TONIGHT 50,Chemical,High
COMP_08446,Component GOVERNMENT 26,Electronic,Low
COMP_08447,Component HOPE 78,Metal,Medium
COMP_08448,Component TURN 27,Chemical,Medium
COMP_08449,Component STUDY 95,Chemical,Medium
COMP_08450,Component ENVIRONMENTAL 58,Chemical,Medium
COMP_08451,Component SERVICE 37,Electronic,Medium
COMP_08452,Component CITY 90,Plastic,Low
COMP_08453,Component MAJOR 69,Electronic,Medium
COMP_08454,Component WITHIN 69,Chemical,High
COMP_08455,Component ROCK 51,Electronic,High
COMP_08456,Component LIKE 86,Electronic,Medium
COMP_08457,Component RELIGIOUS 60,Plastic,Low
COMP_08458,Component VIEW 57,Metal,Low
COMP_08459,Component BENEFIT 37,Plastic,Low
COMP_08460,Component RACE 74,Metal,Medium
COMP_08461,Component EXPLAIN 77,Chemical,Low
COMP_08462,Component ATTENTION 65,Chemical,High
COMP_08463,Component WALK 44,Plastic,High
COMP_08464,Component AREA 63,Plastic,Low
COMP_08465,Component FORGET 25,Metal,Medium
COMP_08466,Component WHOSE 94,Metal,High
COMP_08467,Component HELP 71,Electronic,Low
COMP_08468,Component CENTURY 92,Chemical,High
COMP_08469,Component TV 81,Metal,Low
COMP_08470,Component NEAR 86,Metal,High
COMP_08471,Component NORTH 17,Metal,Medium
COMP_08472,Component MARRIAGE 50,Electronic,Medium
COMP_08473,Component INVESTMENT 58,Metal,Medium
COMP_08474,Component FILL 78,Chemical,Medium
COMP_08475,Component SIDE 43,Electronic,Medium
COMP_08476,Component LAY 85,Plastic,Low
COMP_08477,Component MOVEMENT 91,Chemical,Medium
COMP_08478,Component YEAH 44,Metal,Medium
COMP_08479,Component MUCH 16,Metal,Low
COMP_08480,Component AGAINST 88,Chemical,Low
COMP_08481,Component SURE 31,Electronic,Medium
COMP_08482,Component TRAINING 38,Plastic,High
COMP_08483,Component PRESENT 36,Metal,Low
COMP_08484,Component AGO 49,Chemical,Low
COMP_08485,Component SECOND 43,Electronic,Medium
COMP_08486,Component REST 30,Electronic,Low
COMP_08487,Component ENTIRE 81,Chemical,Medium
COMP_08488,Component WITHOUT 91,Plastic,Low
COMP_08489,Component PROBABLY 92,Chemical,Low
COMP_08490,Component RULE 42,Plastic,High
COMP_08491,Component FULL 55,Electronic,Medium
COMP_08492,Component CLEARLY 18,Metal,High
COMP_08493,Component HUSBAND 42,Plastic,Medium
COMP_08494,Component AHEAD 76,Plastic,Medium
COMP_08495,Component GOVERNMENT 80,Chemical,Low
COMP_08496,Component SCORE 65,Metal,Medium
COMP_08497,Component UNDER 74,Plastic,Low
COMP_08498,Component BOY 80,Metal,High
COMP_08499,Component SISTER 39,Electronic,High
COMP_08500,Component SIT 42,Plastic,High
COMP_08501,Component MORE 79,Electronic,High
COMP_08502,Component HOME 76,Plastic,High
COMP_08503,Component THEORY 24,Metal,Low
COMP_08504,Component FINALLY 91,Chemical,Medium
COMP_08505,Component SIMILAR 38,Chemical,High
COMP_08506,Component SISTER 59,Electronic,Low
COMP_08507,Component IF 77,Chemical,High
COMP_08508,Component FACTOR 10,Chemical,High
COMP_08509,Component BETWEEN 14,Plastic,High
COMP_08510,Component TRIAL 84,Electronic,Low
COMP_08511,Component DEFENSE 36,Metal,High
COMP_08512,Component MENTION 97,Chemical,Low
COMP_08513,Component CHECK 23,Metal,High
COMP_08514,Component TEACHER 52,Electronic,High
COMP_08515,Component SPACE 69,Chemical,Medium
COMP_08516,Component OPERATION 86,Metal,High
COMP_08517,Component BOTH 62,Chemical,High
COMP_08518,Component BORN 25,Metal,High
COMP_08519,Component CARE 12,Plastic,High
COMP_08520,Component COMPUTER 17,Plastic,Medium
COMP_08521,Component DETAIL 29,Plastic,Low
COMP_08522,Component BANK 25,Metal,High
COMP_08523,Component FLOOR 32,Chemical,Low
COMP_08524,Component EVERYBODY 21,Plastic,Medium
COMP_08525,Component OPEN 29,Electronic,Low
COMP_08526,Component NONE 55,Chemical,Low
COMP_08527,Component INTO 61,Plastic,Medium
COMP_08528,Component YOUNG 16,Metal,High
COMP_08529,Component DROP 43,Plastic,High
COMP_08530,Component JUST 56,Metal,Low
COMP_08531,Component LAND 84,Electronic,Medium
COMP_08532,Component MOTHER 76,Electronic,High
COMP_08533,Component ALONE 57,Plastic,High
COMP_08534,Component CONTINUE 16,Plastic,High
COMP_08535,Component POLITICAL 11,Electronic,High
COMP_08536,Component FRIEND 89,Plastic,Low
COMP_08537,Component HOLD 65,Plastic,Low
COMP_08538,Component EXECUTIVE 50,Metal,High
COMP_08539,Component WIFE 41,Plastic,Medium
COMP_08540,Component OFF 25,Electronic,Medium
COMP_08541,Component GUN 38,Chemical,Low
COMP_08542,Component SOMEONE 16,Metal,Low
COMP_08543,Component ORGANIZATION 55,Chemical,Medium
COMP_08544,Component SCORE 59,Plastic,High
COMP_08545,Component US 45,Plastic,High
COMP_08546,Component SIX 15,Chemical,Low
COMP_08547,Component SPECIFIC 93,Plastic,Medium
COMP_08548,Component PROPERTY 60,Electronic,Low
COMP_08549,Component WINDOW 40,Plastic,Low
COMP_08550,Component PICK 72,Electronic,Low
COMP_08551,Component LIKELY 62,Chemical,High
COMP_08552,Component GIRL 27,Chemical,Low
COMP_08553,Component TERM 23,Electronic,Low
COMP_08554,Component TABLE 77,Electronic,Medium
COMP_08555,Component WORRY 50,Electronic,High
COMP_08556,Component CREATE 73,Electronic,Medium
COMP_08557,Component TOUGH 90,Metal,Medium
COMP_08558,Component ITS 80,Electronic,Medium
COMP_08559,Component HALF 83,Plastic,Medium
COMP_08560,Component TWO 22,Electronic,Low
COMP_08561,Component SURE 60,Plastic,High
COMP_08562,Component SOURCE 62,Plastic,High
COMP_08563,Component MIDDLE 85,Plastic,High
COMP_08564,Component ALWAYS 79,Chemical,High
COMP_08565,Component THAN 15,Chemical,High
COMP_08566,Component ART 48,Chemical,Medium
COMP_08567,Component HALF 43,Plastic,High
COMP_08568,Component ITEM 16,Electronic,Low
COMP_08569,Component CHAIR 93,Electronic,Medium
COMP_08570,Component NEED 41,Plastic,Low
COMP_08571,Component SCENE 21,Plastic,High
COMP_08572,Component FIGURE 37,Plastic,High
COMP_08573,Component FEDERAL 46,Metal,High
COMP_08574,Component TRAINING 97,Electronic,Medium
COMP_08575,Component DATA 81,Chemical,High
COMP_08576,Component UNTIL 38,Electronic,High
COMP_08577,Component STATION 10,Electronic,Medium
COMP_08578,Component SUCCESSFUL 24,Chemical,Low
COMP_08579,Component CHILD 26,Electronic,Low
COMP_08580,Component PRETTY 75,Electronic,High
COMP_08581,Component PUT 24,Metal,Low
COMP_08582,Component ALONE 27,Chemical,High
COMP_08583,Component SEE 11,Electronic,Low
COMP_08584,Component WORD 82,Electronic,Medium
COMP_08585,Component WAY 75,Metal,Medium
COMP_08586,Component NUMBER 72,Metal,Medium
COMP_08587,Component BEHAVIOR 64,Chemical,Low
COMP_08588,Component SEAT 89,Plastic,High
COMP_08589,Component BETTER 93,Plastic,Medium
COMP_08590,Component LAST 62,Metal,Low
COMP_08591,Component ANIMAL 10,Chemical,High
COMP_08592,Component SELL 16,Plastic,Low
COMP_08593,Component THEY 35,Chemical,Medium
COMP_08594,Component PHYSICAL 36,Plastic,High
COMP_08595,Component ITEM 58,Chemical,Low
COMP_08596,Component COULD 35,Plastic,Medium
COMP_08597,Component POSSIBLE 59,Chemical,High
COMP_08598,Component RICH 55,Metal,High
COMP_08599,Component EMPLOYEE 36,Chemical,Medium
COMP_08600,Component OTHER 86,Metal,High
COMP_08601,Component SHAKE 82,Plastic,Medium
COMP_08602,Component GENERAL 46,Electronic,Medium
COMP_08603,Component SHOULD 67,Metal,Medium
COMP_08604,Component STEP 59,Electronic,Low
COMP_08605,Component USUALLY 81,Plastic,Medium
COMP_08606,Component SMILE 99,Metal,High
COMP_08607,Component PUBLIC 99,Electronic,Low
COMP_08608,Component LEADER 26,Plastic,Medium
COMP_08609,Component BENEFIT 18,Plastic,Low
COMP_08610,Component DAY 28,Metal,Medium
COMP_08611,Component IDEA 81,Electronic,Medium
COMP_08612,Component BETTER 95,Plastic,High
COMP_08613,Component GARDEN 56,Electronic,Low
COMP_08614,Component STRUCTURE 10,Plastic,Medium
COMP_08615,Component BLUE 84,Chemical,Medium
COMP_08616,Component ACROSS 27,Chemical,High
COMP_08617,Component WEIGHT 43,Electronic,High
COMP_08618,Component SPECIAL 56,Chemical,Medium
COMP_08619,Component ACCOUNT 97,Chemical,High
COMP_08620,Component DEMOCRAT 37,Metal,High
COMP_08621,Component MISSION 23,Chemical,Low
COMP_08622,Component EVENING 37,Metal,Medium
COMP_08623,Component PRODUCT 55,Chemical,Low
COMP_08624,Component PROVE 42,Plastic,Medium
COMP_08625,Component TODAY 97,Metal,High
COMP_08626,Component OWNER 16,Chemical,Medium
COMP_08627,Component RICH 46,Plastic,Low
COMP_08628,Component CHOOSE 20,Plastic,High
COMP_08629,Component CAPITAL 52,Electronic,Medium
COMP_08630,Component SUCCESS 96,Chemical,High
COMP_08631,Component CITIZEN 43,Chemical,High
COMP_08632,Component ACT 62,Plastic,Medium
COMP_08633,Component PRESIDENT 93,Electronic,Medium
COMP_08634,Component KIND 16,Chemical,High
COMP_08635,Component WITHOUT 96,Plastic,High
COMP_08636,Component POSSIBLE 51,Metal,Low
COMP_08637,Component WISH 65,Chemical,Low
COMP_08638,Component MUSIC 54,Metal,High
COMP_08639,Component START 70,Electronic,Medium
COMP_08640,Component IMAGINE 87,Plastic,Medium
COMP_08641,Component ALTHOUGH 42,Metal,High
COMP_08642,Component APPEAR 91,Plastic,High
COMP_08643,Component RULE 81,Chemical,High
COMP_08644,Component SENSE 63,Metal,Medium
COMP_08645,Component MODEL 72,Plastic,Medium
COMP_08646,Component MAN 18,Electronic,Low
COMP_08647,Component THREE 77,Plastic,Medium
COMP_08648,Component RETURN 21,Metal,Low
COMP_08649,Component GENERATION 27,Electronic,Low
COMP_08650,Component LIKELY 13,Metal,High
COMP_08651,Component WISH 99,Chemical,Low
COMP_08652,Component BETTER 13,Plastic,Medium
COMP_08653,Component HIGH 30,Plastic,Low
COMP_08654,Component HIGH 54,Chemical,Medium
COMP_08655,Component STOP 91,Metal,Low
COMP_08656,Component WALK 43,Chemical,Medium
COMP_08657,Component GIVE 27,Electronic,Low
COMP_08658,Component IMAGE 64,Chemical,Medium
COMP_08659,Component CERTAINLY 59,Chemical,Medium
COMP_08660,Component ROAD 39,Chemical,Medium
COMP_08661,Component CUP 14,Chemical,Medium
COMP_08662,Component PARENT 12,Chemical,High
COMP_08663,Component RETURN 88,Plastic,Low
COMP_08664,Component FEDERAL 17,Metal,Low
COMP_08665,Component MODEL 33,Plastic,High
COMP_08666,Component KEEP 77,Plastic,Low
COMP_08667,Component FOR 90,Metal,High
COMP_08668,Component WALL 45,Electronic,Medium
COMP_08669,Component ISSUE 46,Chemical,High
COMP_08670,Component THROW 80,Plastic,Medium
COMP_08671,Component SCORE 91,Plastic,Low
COMP_08672,Component PRACTICE 24,Electronic,Medium
COMP_08673,Component AT 62,Electronic,Low
COMP_08674,Component SINCE 12,Electronic,Low
COMP_08675,Component FATHER 39,Plastic,Medium
COMP_08676,Component THEY 96,Electronic,Medium
COMP_08677,Component GREEN 86,Plastic,High
COMP_08678,Component LOSS 87,Metal,Low
COMP_08679,Component MRS 61,Electronic,Low
COMP_08680,Component STUFF 93,Chemical,Medium
COMP_08681,Component HOUSE 72,Plastic,Medium
COMP_08682,Component PRESIDENT 69,Metal,Low
COMP_08683,Component THEMSELVES 38,Metal,Medium
COMP_08684,Component SAY 22,Electronic,Medium
COMP_08685,Component TRUE 15,Metal,Medium
COMP_08686,Component RECORD 27,Metal,Medium
COMP_08687,Component SIGN 54,Chemical,Low
COMP_08688,Component ACCOUNT 29,Chemical,High
COMP_08689,Component PARTICULARLY 71,Electronic,Medium
COMP_08690,Component GREAT 93,Chemical,Medium
COMP_08691,Component CALL 17,Metal,Medium
COMP_08692,Component PLAY 74,Metal,High
COMP_08693,Component SHE 85,Electronic,Low
COMP_08694,Component OIL 14,Chemical,High
COMP_08695,Component WIND 19,Plastic,Medium
COMP_08696,Component THOUSAND 87,Metal,High
COMP_08697,Component AIR 36,Chemical,High
COMP_08698,Component PEACE 69,Plastic,Low
COMP_08699,Component FORM 29,Metal,Medium
COMP_08700,Component PICK 58,Plastic,Medium
COMP_08701,Component PRESENT 20,Plastic,Low
COMP_08702,Component SPRING 82,Metal,Medium
COMP_08703,Component ASK 92,Plastic,High
COMP_08704,Component HELP 45,Electronic,Low
COMP_08705,Component HOWEVER 63,Chemical,Medium
COMP_08706,Component AFFECT 75,Plastic,High
COMP_08707,Component TONIGHT 77,Metal,Medium
COMP_08708,Component DINNER 58,Metal,Medium
COMP_08709,Component TERM 98,Electronic,Medium
COMP_08710,Component CAREER 24,Electronic,Low
COMP_08711,Component IN 24,Chemical,High
COMP_08712,Component THOSE 81,Electronic,Low
COMP_08713,Component TREE 74,Electronic,Low
COMP_08714,Component THOSE 52,Plastic,Medium
COMP_08715,Component INTO 31,Plastic,Low
COMP_08716,Component SOUTH 44,Metal,Medium
COMP_08717,Component THAN 47,Metal,Medium
COMP_08718,Component CENTER 95,Metal,Low
COMP_08719,Component SHOULD 44,Chemical,Low
COMP_08720,Component RUN 46,Electronic,High
COMP_08721,Component GROW 15,Plastic,High
COMP_08722,Component SIGNIFICANT 48,Chemical,High
COMP_08723,Component BILL 56,Metal,Medium
COMP_08724,Component AROUND 39,Metal,Low
COMP_08725,Component EARLY 58,Chemical,Medium
COMP_08726,Component BILL 61,Electronic,Medium
COMP_08727,Component HIMSELF 53,Metal,Low
COMP_08728,Component TONIGHT 63,Metal,Low
COMP_08729,Component ENERGY 78,Metal,Low
COMP_08730,Component AGO 14,Plastic,Low
COMP_08731,Component MR 33,Plastic,High
COMP_08732,Component MANAGEMENT 17,Metal,High
COMP_08733,Component TASK 89,Plastic,Medium
COMP_08734,Component ALONG 80,Metal,Low
COMP_08735,Component EDGE 52,Metal,Medium
COMP_08736,Component DREAM 78,Plastic,Low
COMP_08737,Component A 85,Chemical,Medium
COMP_08738,Component THUS 74,Electronic,High
COMP_08739,Component COMMERCIAL 78,Chemical,Medium
COMP_08740,Component FACT 98,Chemical,Medium
COMP_08741,Component ITEM 94,Chemical,Medium
COMP_08742,Component MEMBER 50,Metal,Medium
COMP_08743,Component WISH 30,Metal,High
COMP_08744,Component MEDIA 56,Chemical,High
COMP_08745,Component KID 22,Metal,Low
COMP_08746,Component RED 92,Metal,Low
COMP_08747,Component PROBABLY 95,Chemical,Low
COMP_08748,Component SKILL 25,Electronic,High
COMP_08749,Component KITCHEN 27,Metal,Medium
COMP_08750,Component ON 66,Metal,Medium
COMP_08751,Component READ 94,Metal,High
COMP_08752,Component ONE 39,Metal,Medium
COMP_08753,Component WILL 97,Electronic,Low
