id,name,tier,country_id,esg_score,carbon_intensity
SUP_T3_07288,Cook Group Raw,3,ST,73.0,235.8
SUP_T3_07289,Newman-Ortega Raw,3,LA,32.1,198.4
SUP_T3_07290,Barry PLC Raw,3,UA,42.8,421.8
SUP_T3_07291,Williams-Ryan Raw,3,TN,56.5,320.1
SUP_T3_07292,"Long, Meadows and Arroyo Raw",3,LA,58.3,325.4
SUP_T3_07293,Lewis Group Raw,3,BD,76.3,293.7
SUP_T3_07294,Peters-Ramos Raw,3,BW,83.3,236.2
SUP_T3_07295,Khan-Kennedy Raw,3,TV,47.1,498.8
SUP_T3_07296,Castaneda-Ingram Raw,3,IT,59.8,438.6
SUP_T3_07297,Dunlap-Oneal Raw,3,GM,33.4,459.3
SUP_T3_07298,Green Ltd Raw,3,GR,42.4,454.8
SUP_T3_07299,Mitchell-George Raw,3,DZ,36.9,236.8
SUP_T3_07300,Crawford PLC Raw,3,AF,78.1,54.1
SUP_T3_07301,Jackson Group Raw,3,DJ,80.8,242.8
SUP_T3_07302,"Williams, Serrano and Johnson Raw",3,TJ,78.8,353.8
SUP_T3_07303,Fernandez-Chase Raw,3,GR,64.6,310.6
SUP_T3_07304,Smith Ltd Raw,3,CG,62.1,647.6
SUP_T3_07305,Pham Inc Raw,3,ME,83.2,348.9
SUP_T3_07306,"Hernandez, Allen and Knox Raw",3,IS,59.9,347.2
SUP_T3_07307,Smith-Jennings Raw,3,MM,46.0,499.4
SUP_T3_07308,Ray LLC Raw,3,HR,43.4,492.5
SUP_T3_07309,Padilla-Nichols Raw,3,BG,73.1,375.6
SUP_T3_07310,Wilson-Morales Raw,3,AF,37.5,176.7
SUP_T3_07311,Hart Group Raw,3,CH,71.4,711.2
SUP_T3_07312,Green-Adams Raw,3,PE,55.9,64.0
SUP_T3_07313,"Williams, Walker and Lawrence Raw",3,BJ,76.8,643.7
SUP_T3_07314,"Powers, Mcclain and Ross Raw",3,LK,40.2,336.2
SUP_T3_07315,Hamilton Ltd Raw,3,BY,61.4,276.7
SUP_T3_07316,Martinez and Sons Raw,3,KW,51.3,298.3
SUP_T3_07317,Norris-Keith Raw,3,AF,84.2,580.5
SUP_T3_07318,Reynolds Inc Raw,3,MN,53.0,430.4
SUP_T3_07319,Adams-Wong Raw,3,BG,84.2,705.2
SUP_T3_07320,Jackson Group Raw,3,PK,81.0,551.5
SUP_T3_07321,Reese and Sons Raw,3,CV,88.8,314.2
SUP_T3_07322,"Santos, York and Gutierrez Raw",3,AU,61.9,182.2
SUP_T3_07323,"Rivera, Thomas and Davis Raw",3,SM,47.6,380.7
SUP_T3_07324,"Matthews, Reyes and Hunter Raw",3,HT,77.1,277.8
SUP_T3_07325,Leach-Russo Raw,3,ML,43.4,587.1
SUP_T3_07326,"Johnston, Robinson and Lee Raw",3,CM,70.2,626.2
SUP_T3_07327,"Cole, Hill and Lee Raw",3,MT,52.7,533.1
SUP_T3_07328,"Richmond, Patel and Thompson Raw",3,LK,67.2,684.3
SUP_T3_07329,"Carter, Alexander and Miller Raw",3,TW,49.8,304.6
SUP_T3_07330,"Torres, Scott and Dennis Raw",3,CH,66.2,382.1
SUP_T3_07331,Caldwell Group Raw,3,PK,36.3,586.5
SUP_T3_07332,Gray Ltd Raw,3,ML,40.8,479.3
SUP_T3_07333,"Johnson, Costa and Brown Raw",3,AR,39.5,749.4
SUP_T3_07334,Gonzales-Walker Raw,3,GM,68.5,452.9
SUP_T3_07335,"Mcdonald, Torres and Long Raw",3,KZ,39.4,202.0
SUP_T3_07336,Garcia Ltd Raw,3,BG,73.5,543.9
SUP_T3_07337,Valdez and Sons Raw,3,MN,34.2,782.4
SUP_T3_07338,"Armstrong, Smith and Mitchell Raw",3,NO,36.7,660.7
SUP_T3_07339,"Martin, Freeman and Zuniga Raw",3,NP,54.2,53.4
SUP_T3_07340,Moore-Harris Raw,3,CG,85.9,356.7
SUP_T3_07341,Ramsey-Barrett Raw,3,UY,31.2,759.1
SUP_T3_07342,Jones-Bray Raw,3,TN,82.4,429.3
SUP_T3_07343,Rodriguez Group Raw,3,CV,60.1,170.0
SUP_T3_07344,Powell-Smith Raw,3,MM,37.8,327.1
SUP_T3_07345,"Velazquez, Ortiz and Davis Raw",3,GH,51.6,148.1
SUP_T3_07346,Dougherty-Simmons Raw,3,PK,63.4,297.2
SUP_T3_07347,Wagner-Howell Raw,3,GD,67.7,275.4
SUP_T3_07348,"Byrd, Thornton and Anderson Raw",3,BZ,67.6,63.3
SUP_T3_07349,Abbott-Ward Raw,3,MT,82.9,462.9
SUP_T3_07350,Campos and Sons Raw,3,LY,61.6,728.9
SUP_T3_07351,"Meyers, King and Fowler Raw",3,ML,52.6,761.4
SUP_T3_07352,Burton LLC Raw,3,TH,66.2,67.0
SUP_T3_07353,"Phillips, Rogers and Norris Raw",3,NL,89.9,270.7
SUP_T3_07354,"Pierce, Lee and Stephenson Raw",3,UG,53.5,82.7
SUP_T3_07355,Francis Group Raw,3,BG,77.6,791.2
SUP_T3_07356,Morrison-Johnson Raw,3,BY,71.2,582.3
SUP_T3_07357,Duarte LLC Raw,3,CM,81.9,308.4
SUP_T3_07358,"Schmidt, Davies and Taylor Raw",3,IN,31.3,62.5
SUP_T3_07359,"Sullivan, Rivera and Perez Raw",3,VC,67.1,646.9
SUP_T3_07360,"Peters, Mcclain and Glenn Raw",3,UG,71.8,437.3
SUP_T3_07361,Bates-Harris Raw,3,IS,34.5,96.6
SUP_T3_07362,Smith-Mcclain Raw,3,CM,84.7,229.1
SUP_T3_07363,Williamson LLC Raw,3,HR,78.6,102.8
SUP_T3_07364,"Rose, Crawford and Coleman Raw",3,UG,38.9,793.8
SUP_T3_07365,Jones Inc Raw,3,ML,50.8,615.2
SUP_T3_07366,"Page, Walsh and Perez Raw",3,TW,42.5,634.1
SUP_T3_07367,Spears LLC Raw,3,CG,36.5,538.0
SUP_T3_07368,Jones-Obrien Raw,3,MM,38.7,312.5
SUP_T3_07369,Morrison Ltd Raw,3,CU,78.2,281.4
SUP_T3_07370,"King, Hill and Miller Raw",3,UG,80.6,84.4
SUP_T3_07371,Gonzalez Group Raw,3,IN,65.7,669.6
SUP_T3_07372,"Meyer, Torres and Henry Raw",3,UA,69.0,651.9
SUP_T3_07373,"Parker, Stephenson and Johnson Raw",3,BA,60.5,385.4
SUP_T3_07374,Walker-Richard Raw,3,IQ,50.0,75.9
SUP_T3_07375,Hoover PLC Raw,3,GE,41.4,612.4
SUP_T3_07376,Mckenzie-Brown Raw,3,AE,77.7,687.7
SUP_T3_07377,"Lang, Ramos and Patterson Raw",3,TH,72.8,539.2
SUP_T3_07378,Camacho-Cook Raw,3,LA,81.5,206.7
SUP_T3_07379,Waters and Sons Raw,3,TH,34.1,185.6
SUP_T3_07380,"Flores, Pope and Jefferson Raw",3,ML,58.3,113.4
SUP_T3_07381,"Orozco, Reyes and Brown Raw",3,SN,75.9,119.9
SUP_T3_07382,Long Group Raw,3,SB,74.1,162.4
SUP_T3_07383,Robinson Group Raw,3,MN,56.2,581.6
SUP_T3_07384,Adams LLC Raw,3,HR,60.5,627.0
SUP_T3_07385,Campbell-Carney Raw,3,NO,87.6,248.3
SUP_T3_07386,Guerra Ltd Raw,3,TG,55.0,459.3
SUP_T3_07387,Hernandez LLC Raw,3,BW,56.6,171.5
SUP_T3_07388,Perry-Brown Raw,3,CV,70.9,608.4
SUP_T3_07389,Romero-Hammond Raw,3,SO,42.2,621.9
SUP_T3_07390,"Moore, Lyons and Delgado Raw",3,AU,45.6,734.3
SUP_T3_07391,Turner-Peterson Raw,3,GR,34.8,552.3
SUP_T3_07392,Rose-Dominguez Raw,3,UY,65.7,279.9
SUP_T3_07393,"Ward, Simpson and Harris Raw",3,UA,33.7,596.3
SUP_T3_07394,Jones-Harrell Raw,3,DJ,49.6,557.5
SUP_T3_07395,Johnson-Vasquez Raw,3,IN,84.3,557.6
SUP_T3_07396,Cannon-Larson Raw,3,TN,79.7,384.6
SUP_T3_07397,Johnson-Swanson Raw,3,YE,67.6,773.2
SUP_T3_07398,Bryan PLC Raw,3,SO,58.7,336.8
SUP_T3_07399,Murphy Ltd Raw,3,FI,30.0,218.3
SUP_T3_07400,"Tyler, Stein and Rhodes Raw",3,SO,75.7,262.3
SUP_T3_07401,"Pena, Simmons and Martinez Raw",3,ME,83.2,388.8
SUP_T3_07402,"Wright, Roman and Hawkins Raw",3,DZ,76.8,448.8
SUP_T3_07403,Mendoza-Murphy Raw,3,NO,55.1,317.1
SUP_T3_07404,Anderson LLC Raw,3,SB,87.8,185.6
SUP_T3_07405,Gill-Campbell Raw,3,CM,84.8,332.3
SUP_T3_07406,Blackwell Group Raw,3,HN,53.3,390.7
SUP_T3_07407,Hopkins-Smith Raw,3,ML,50.5,668.7
SUP_T3_07408,Schmidt and Sons Raw,3,AR,44.1,278.7
SUP_T3_07409,Cardenas-Salinas Raw,3,TW,75.4,777.8
SUP_T3_07410,"Ingram, Maynard and White Raw",3,YE,66.3,320.9
SUP_T3_07411,Gentry Group Raw,3,SN,49.8,349.5
SUP_T3_07412,Cox-White Raw,3,ZW,67.7,177.1
SUP_T3_07413,Gill-Peterson Raw,3,ST,81.4,246.5
SUP_T3_07414,Smith-Maxwell Raw,3,LK,49.9,714.1
SUP_T3_07415,"Walters, Dixon and Archer Raw",3,TV,81.9,318.5
SUP_T3_07416,"Wright, Cole and Oliver Raw",3,IN,66.6,783.8
SUP_T3_07417,Young-Douglas Raw,3,AR,34.1,471.6
SUP_T3_07418,"Crosby, White and Williams Raw",3,CH,53.1,568.4
SUP_T3_07419,"Green, Johnson and Scott Raw",3,GM,80.1,96.8
SUP_T3_07420,Simpson-Sanders Raw,3,TG,60.7,298.4
SUP_T3_07421,"Walter, Hale and Bishop Raw",3,AF,82.0,439.6
SUP_T3_07422,"Dickerson, Smith and Duffy Raw",3,AU,81.1,314.9
SUP_T3_07423,"Pena, Cruz and Vazquez Raw",3,CG,44.0,538.6
SUP_T3_07424,"Martin, Griffin and Nelson Raw",3,BJ,43.5,148.6
SUP_T3_07425,Dixon LLC Raw,3,CH,83.9,230.0
SUP_T3_07426,"Thomas, Harrell and Hayes Raw",3,MN,48.6,704.6
SUP_T3_07427,Hammond-Holmes Raw,3,LU,78.2,95.5
SUP_T3_07428,Curtis-Wong Raw,3,FI,79.2,451.7
SUP_T3_07429,Walker-Anderson Raw,3,DZ,48.1,368.2
SUP_T3_07430,"Harvey, Bates and Roach Raw",3,UG,53.1,593.0
SUP_T3_07431,Dunn LLC Raw,3,GD,62.4,388.5
SUP_T3_07432,Salas-Thompson Raw,3,IN,83.3,680.5
SUP_T3_07433,Brown-Gilbert Raw,3,LU,59.3,280.5
SUP_T3_07434,Wilkins-Nichols Raw,3,CH,36.2,313.2
SUP_T3_07435,Turner Group Raw,3,CU,41.6,636.5
SUP_T3_07436,"Warren, Park and Wu Raw",3,MV,35.1,716.9
SUP_T3_07437,"Dawson, Grant and Howell Raw",3,NL,80.3,352.7
SUP_T3_07438,"Joseph, Morales and Beasley Raw",3,AU,74.4,208.7
SUP_T3_07439,Hurley-Thompson Raw,3,SO,80.7,225.9
SUP_T3_07440,Parker Group Raw,3,UG,73.3,198.1
SUP_T3_07441,Rodriguez Group Raw,3,BZ,31.2,529.9
SUP_T3_07442,"Bryant, Castillo and Hahn Raw",3,PK,84.3,476.9
SUP_T3_07443,Peterson Group Raw,3,NL,53.9,361.5
SUP_T3_07444,Combs Group Raw,3,NL,55.5,283.0
SUP_T3_07445,Brown Group Raw,3,LA,67.0,459.2
SUP_T3_07446,Gray Group Raw,3,SB,58.8,741.9
SUP_T3_07447,Young PLC Raw,3,LU,86.1,107.0
SUP_T3_07448,"Simpson, Brown and Smith Raw",3,IT,40.8,398.3
SUP_T3_07449,"Jarvis, Bullock and Carroll Raw",3,BY,37.6,420.5
SUP_T3_07450,Sanders Group Raw,3,TN,56.4,790.2
SUP_T3_07451,"Martinez, Jackson and Francis Raw",3,CU,36.2,681.6
SUP_T3_07452,"Sanders, Ramsey and Mills Raw",3,UY,68.3,439.1
SUP_T3_07453,"Day, Reynolds and Hobbs Raw",3,SN,57.6,155.7
SUP_T3_07454,Jackson-Doyle Raw,3,CU,62.2,568.9
SUP_T3_07455,"Taylor, Collins and Hudson Raw",3,LY,87.4,797.4
SUP_T3_07456,"Soto, Martinez and Snyder Raw",3,SA,33.3,798.2
SUP_T3_07457,"Hester, Hebert and Henderson Raw",3,LY,47.5,102.6
SUP_T3_07458,Hatfield Group Raw,3,BA,44.4,305.8
SUP_T3_07459,Long Group Raw,3,PE,89.7,408.7
SUP_T3_07460,Little PLC Raw,3,TJ,87.8,309.4
SUP_T3_07461,"Duncan, Stevens and Thomas Raw",3,MN,61.1,189.3
SUP_T3_07462,Herrera-Holt Raw,3,BY,86.9,468.0
SUP_T3_07463,Frye and Sons Raw,3,IQ,35.1,119.1
SUP_T3_07464,"Shaw, Zavala and Johnson Raw",3,DZ,57.1,69.5
SUP_T3_07465,"Lopez, Blake and Walker Raw",3,CU,58.3,370.6
SUP_T3_07466,Allen-Peterson Raw,3,IN,79.6,137.7
SUP_T3_07467,Forbes Group Raw,3,TJ,77.6,343.4
SUP_T3_07468,Maynard LLC Raw,3,ZW,48.8,465.2
SUP_T3_07469,Holmes-Lopez Raw,3,LY,54.0,272.0
SUP_T3_07470,Fry PLC Raw,3,BN,49.3,56.1
SUP_T3_07471,Serrano LLC Raw,3,CM,87.7,233.6
SUP_T3_07472,Wallace PLC Raw,3,LU,78.9,116.4
SUP_T3_07473,Hayes Inc Raw,3,TJ,39.6,761.0
SUP_T3_07474,Bryant-Delgado Raw,3,BG,57.1,626.9
SUP_T3_07475,"Obrien, Serrano and Wilson Raw",3,AU,47.5,491.6
SUP_T3_07476,Leon Group Raw,3,SN,80.9,622.2
SUP_T3_07477,Edwards-Spencer Raw,3,CV,58.3,224.4
SUP_T3_07478,Ross LLC Raw,3,AE,30.1,371.4
SUP_T3_07479,Bailey Inc Raw,3,PE,52.2,197.1
SUP_T3_07480,Woodward and Sons Raw,3,GD,34.0,249.3
SUP_T3_07481,Benson Ltd Raw,3,PK,49.8,328.2
SUP_T3_07482,"Ramsey, Thompson and Oconnor Raw",3,LY,77.1,706.1
SUP_T3_07483,Garcia LLC Raw,3,TW,60.9,652.6
SUP_T3_07484,Wolfe-Hayes Raw,3,MT,56.2,375.2
SUP_T3_07485,"Jones, Riley and Barnett Raw",3,GH,68.0,674.3
SUP_T3_07486,Sweeney-Hines Raw,3,MM,73.2,723.3
SUP_T3_07487,Ruiz-Hall Raw,3,SA,82.6,72.8
SUP_T3_07488,"Ballard, Smith and Patterson Raw",3,BG,85.9,195.5
SUP_T3_07489,"Swanson, Wood and Gonzalez Raw",3,PE,77.0,694.6
SUP_T3_07490,Jones LLC Raw,3,LY,63.9,525.3
SUP_T3_07491,Rivera LLC Raw,3,IR,79.2,638.2
SUP_T3_07492,Ballard-Lin Raw,3,HR,38.4,794.2
SUP_T3_07493,Golden-Jensen Raw,3,BZ,38.8,507.4
SUP_T3_07494,"Parks, Lucero and Hall Raw",3,IT,75.4,117.2
SUP_T3_07495,"Hamilton, Barnes and Christian Raw",3,LU,46.0,247.0
SUP_T3_07496,Bird-Collins Raw,3,PK,68.5,643.7
SUP_T3_07497,Hurst-Romero Raw,3,KZ,33.0,501.5
SUP_T3_07498,Johnson Group Raw,3,AE,62.5,177.1
SUP_T3_07499,Walton Group Raw,3,BD,60.2,150.8
SUP_T3_07500,Juarez-Cunningham Raw,3,NL,35.7,748.3
SUP_T3_07501,"Johnson, Hoover and Mueller Raw",3,PK,60.7,592.5
SUP_T3_07502,Taylor-Gay Raw,3,SA,41.5,617.5
SUP_T3_07503,Thomas-Bishop Raw,3,GD,36.3,716.6
SUP_T3_07504,Avila Inc Raw,3,PL,67.3,755.2
SUP_T3_07505,"Gallegos, Adams and Baker Raw",3,NP,89.1,109.0
SUP_T3_07506,May Ltd Raw,3,UA,73.4,782.8
SUP_T3_07507,Williams-Guzman Raw,3,TW,32.1,228.1
SUP_T3_07508,Weaver-Jackson Raw,3,MM,73.6,691.2
SUP_T3_07509,"Riley, Clark and Castillo Raw",3,DZ,81.9,295.0
SUP_T3_07510,Davis Inc Raw,3,BJ,82.2,440.6
SUP_T3_07511,Hunt Ltd Raw,3,HT,78.2,626.6
SUP_T3_07512,"Gilbert, Lee and Sherman Raw",3,NL,79.2,727.0
SUP_T3_07513,"Beard, Rangel and Garcia Raw",3,PK,85.1,362.2
SUP_T3_07514,Norman Ltd Raw,3,SN,59.6,197.0
SUP_T3_07515,Howell-Bentley Raw,3,VC,74.1,130.8
SUP_T3_07516,Joyce-Miller Raw,3,BN,46.0,299.3
SUP_T3_07517,"Huerta, Brown and Fuller Raw",3,PE,64.7,618.9
SUP_T3_07518,Hunt-Dodson Raw,3,SO,65.7,776.6
SUP_T3_07519,Collins Inc Raw,3,IR,80.5,794.6
SUP_T3_07520,Lin LLC Raw,3,ST,66.1,99.8
SUP_T3_07521,"Bird, Nelson and Fisher Raw",3,IR,47.6,417.6
SUP_T3_07522,Miller Ltd Raw,3,GH,49.0,574.5
SUP_T3_07523,Wilson LLC Raw,3,PE,31.1,680.7
SUP_T3_07524,Hardin Group Raw,3,PL,88.7,277.0
SUP_T3_07525,Sexton Group Raw,3,BD,77.2,68.8
SUP_T3_07526,Gonzalez-Garcia Raw,3,GR,83.4,790.3
SUP_T3_07527,Wilson LLC Raw,3,GH,79.5,60.2
SUP_T3_07528,Andrews-Harvey Raw,3,HT,50.4,786.6
SUP_T3_07529,"Rios, Hanson and Lane Raw",3,PK,89.4,362.3
SUP_T3_07530,"Wells, Moss and Rodriguez Raw",3,TH,47.5,506.3
SUP_T3_07531,Kirby-Haney Raw,3,HN,67.9,787.3
SUP_T3_07532,"Lloyd, Williams and Lin Raw",3,BJ,83.7,419.7
SUP_T3_07533,Gray Inc Raw,3,PE,33.5,687.7
SUP_T3_07534,Schneider-Stewart Raw,3,KW,32.0,137.4
SUP_T3_07535,"Carroll, Smith and Randall Raw",3,IN,50.1,653.1
SUP_T3_07536,Good-Turner Raw,3,GR,51.5,184.3
SUP_T3_07537,"Harris, Sanders and Santana Raw",3,BN,87.9,608.8
SUP_T3_07538,Wu Inc Raw,3,MM,70.6,798.2
SUP_T3_07539,Summers-Smith Raw,3,SM,74.5,471.2
SUP_T3_07540,Peterson Ltd Raw,3,SM,31.0,649.6
SUP_T3_07541,Branch Group Raw,3,TV,32.6,358.9
SUP_T3_07542,Hanson LLC Raw,3,IQ,49.4,786.2
SUP_T3_07543,Franklin LLC Raw,3,TJ,71.0,477.6
SUP_T3_07544,"Kirk, Gonzalez and Adams Raw",3,BD,39.8,262.1
SUP_T3_07545,"Vasquez, Martinez and Smith Raw",3,IQ,83.5,529.0
SUP_T3_07546,"Gutierrez, Bautista and Watson Raw",3,CV,75.4,554.2
SUP_T3_07547,Harris-Mccoy Raw,3,BZ,36.0,733.7
SUP_T3_07548,Howard and Sons Raw,3,BD,52.2,475.1
SUP_T3_07549,Sanford-Mcgee Raw,3,DZ,44.1,533.0
SUP_T3_07550,Byrd-Bright Raw,3,BW,71.6,660.7
SUP_T3_07551,"Harmon, Hoffman and Burch Raw",3,BG,59.9,565.4
SUP_T3_07552,"Smith, Lloyd and Gamble Raw",3,HN,39.3,786.7
SUP_T3_07553,Williams-Jenkins Raw,3,IQ,70.6,687.9
SUP_T3_07554,"Stephenson, Rivera and Kelly Raw",3,IR,61.8,587.1
SUP_T3_07555,Vega PLC Raw,3,FI,71.7,191.9
SUP_T3_07556,"Clark, Robbins and Johnson Raw",3,FI,38.7,60.5
SUP_T3_07557,Mcclain-Fowler Raw,3,TW,70.6,448.3
SUP_T3_07558,Sherman-Chambers Raw,3,AF,49.6,733.7
SUP_T3_07559,Garcia-Buck Raw,3,SM,79.7,293.3
SUP_T3_07560,"Harris, Gonzalez and Garcia Raw",3,TW,77.4,506.6
SUP_T3_07561,Young Ltd Raw,3,SM,32.7,408.7
SUP_T3_07562,"Jones, Sanders and Hammond Raw",3,PK,57.1,204.6
SUP_T3_07563,Alexander-Johnson Raw,3,HT,39.2,326.2
SUP_T3_07564,"Riggs, Moore and Haas Raw",3,KW,64.0,565.8
SUP_T3_07565,Rhodes-Jefferson Raw,3,CG,51.3,568.9
SUP_T3_07566,Schmidt-Moran Raw,3,CU,45.1,394.1
SUP_T3_07567,Neal-Lopez Raw,3,BW,78.2,242.3
SUP_T3_07568,Thomas-Smith Raw,3,IS,73.4,311.8
SUP_T3_07569,"Rhodes, Schmidt and Benitez Raw",3,NL,85.5,60.7
SUP_T3_07570,Ayala-French Raw,3,UA,74.6,465.2
SUP_T3_07571,"Nguyen, Palmer and Gonzalez Raw",3,YE,72.6,582.1
SUP_T3_07572,"Fuentes, Stephens and Lee Raw",3,BW,59.7,75.1
SUP_T3_07573,Lewis Group Raw,3,LK,88.1,436.0
SUP_T3_07574,Walton and Sons Raw,3,SN,48.3,542.9
SUP_T3_07575,Richardson PLC Raw,3,IT,70.9,549.1
SUP_T3_07576,"Ortiz, Day and Torres Raw",3,SA,85.5,56.3
SUP_T3_07577,Harris-Brown Raw,3,JP,70.7,174.1
SUP_T3_07578,Meyer-Valentine Raw,3,GE,83.0,574.8
SUP_T3_07579,Lara LLC Raw,3,TH,38.8,681.4
SUP_T3_07580,Sharp LLC Raw,3,SB,34.7,251.7
SUP_T3_07581,"Valdez, Glass and Smith Raw",3,DJ,69.8,587.4
SUP_T3_07582,Manning PLC Raw,3,SM,56.7,97.0
SUP_T3_07583,Sanchez Ltd Raw,3,UA,66.7,546.0
SUP_T3_07584,Jones-Johns Raw,3,NL,50.0,491.6
SUP_T3_07585,Johnson LLC Raw,3,VC,59.8,373.5
SUP_T3_07586,"Weiss, Torres and Sandoval Raw",3,ME,35.8,688.3
SUP_T3_07587,"Jefferson, Sheppard and Taylor Raw",3,TW,88.2,168.2
SUP_T3_07588,Ortega PLC Raw,3,LK,65.9,612.1
SUP_T3_07589,Smith Ltd Raw,3,IT,85.9,358.5
SUP_T3_07590,"Mitchell, Nguyen and Flores Raw",3,BW,37.9,341.0
SUP_T3_07591,Lyons Group Raw,3,KW,89.8,472.7
SUP_T3_07592,Morris LLC Raw,3,CG,35.3,577.0
SUP_T3_07593,Miller-Adams Raw,3,UA,30.1,98.2
SUP_T3_07594,Alvarado Ltd Raw,3,BD,43.2,572.0
SUP_T3_07595,"Chan, Madden and Weaver Raw",3,NL,55.2,484.8
SUP_T3_07596,Brown Inc Raw,3,IR,50.2,326.5
SUP_T3_07597,"Lee, Anderson and Cook Raw",3,TH,69.0,729.3
SUP_T3_07598,"Scott, Crawford and Reynolds Raw",3,BY,43.3,595.2
SUP_T3_07599,Davis LLC Raw,3,LY,53.3,280.6
SUP_T3_07600,"Montes, Moore and Christensen Raw",3,BZ,44.5,261.2
SUP_T3_07601,George Ltd Raw,3,GM,40.5,429.0
SUP_T3_07602,Reilly-Taylor Raw,3,NP,45.8,502.1
SUP_T3_07603,"Jenkins, Jones and Martinez Raw",3,UA,48.8,199.8
SUP_T3_07604,Davies-Elliott Raw,3,AR,50.6,510.3
SUP_T3_07605,"Miller, Park and Walsh Raw",3,DZ,66.9,727.7
SUP_T3_07606,Jones and Sons Raw,3,BJ,39.7,530.8
SUP_T3_07607,"Clark, Rowland and Johnson Raw",3,SB,62.6,347.9
SUP_T3_07608,Gibson-Petersen Raw,3,IQ,87.2,418.9
SUP_T3_07609,Holden-Garrett Raw,3,HT,31.6,426.4
SUP_T3_07610,Santos-Bullock Raw,3,BY,58.0,765.1
SUP_T3_07611,Walker Ltd Raw,3,NL,87.2,674.5
SUP_T3_07612,"Lindsey, Rollins and Price Raw",3,PL,65.0,737.3
SUP_T3_07613,Garcia-Allen Raw,3,BN,74.5,728.9
SUP_T3_07614,Long-Jackson Raw,3,TW,74.9,612.2
SUP_T3_07615,"Johnson, Tucker and Bates Raw",3,HT,52.4,302.1
SUP_T3_07616,"Brown, Jarvis and Hunt Raw",3,MM,65.6,588.6
SUP_T3_07617,"Duncan, Davidson and Cooper Raw",3,PL,40.0,368.1
SUP_T3_07618,"Richardson, Mendez and Berger Raw",3,YE,67.6,155.4
SUP_T3_07619,"Cordova, Martin and Davidson Raw",3,TJ,59.0,146.2
SUP_T3_07620,Daniels-Sanders Raw,3,MM,38.5,632.7
SUP_T3_07621,Cisneros-Vasquez Raw,3,AE,85.6,552.5
SUP_T3_07622,Johnson PLC Raw,3,MV,33.6,171.6
SUP_T3_07623,Lopez-Mitchell Raw,3,DJ,67.0,532.7
SUP_T3_07624,Ashley LLC Raw,3,CU,89.3,338.0
SUP_T3_07625,"Miller, Bernard and Bailey Raw",3,VC,69.2,233.0
SUP_T3_07626,Stein-Armstrong Raw,3,FI,38.7,284.3
SUP_T3_07627,"Hood, Hutchinson and Brooks Raw",3,IQ,80.5,436.8
SUP_T3_07628,Davis-Collins Raw,3,ME,89.3,233.2
SUP_T3_07629,Robbins-Tyler Raw,3,BZ,51.8,621.5
SUP_T3_07630,Dean LLC Raw,3,IR,38.2,329.7
SUP_T3_07631,Sims and Sons Raw,3,UA,43.1,712.8
SUP_T3_07632,Davis and Sons Raw,3,HR,81.0,214.7
SUP_T3_07633,Arnold and Sons Raw,3,AR,36.9,208.2
SUP_T3_07634,Frank-Mendoza Raw,3,JP,55.5,674.6
SUP_T3_07635,"Santiago, Knight and Brown Raw",3,BY,35.0,236.3
SUP_T3_07636,Johnson and Sons Raw,3,AE,60.1,706.2
SUP_T3_07637,"Jones, Hickman and Zhang Raw",3,GR,87.9,328.5
SUP_T3_07638,Edwards-Rodriguez Raw,3,IT,74.3,718.7
SUP_T3_07639,"Sanchez, Baker and Johnson Raw",3,SO,31.4,545.4
SUP_T3_07640,"Rogers, Henry and Molina Raw",3,TN,33.2,279.3
SUP_T3_07641,Rodriguez LLC Raw,3,CH,54.0,751.3
SUP_T3_07642,Taylor-Watson Raw,3,SO,66.8,602.0
SUP_T3_07643,Robinson and Sons Raw,3,CG,86.2,571.9
SUP_T3_07644,Horn-Robinson Raw,3,BN,54.2,493.7
SUP_T3_07645,Wilson and Sons Raw,3,MM,34.7,208.8
SUP_T3_07646,Campbell LLC Raw,3,AR,81.2,568.2
SUP_T3_07647,Lopez-Campbell Raw,3,BZ,67.1,335.2
SUP_T3_07648,May-Shaw Raw,3,GM,72.0,579.9
SUP_T3_07649,"Johnson, Allison and Rogers Raw",3,LY,43.1,358.2
SUP_T3_07650,"Taylor, Anderson and Mendoza Raw",3,GR,86.7,382.2
SUP_T3_07651,Johnson-Guerrero Raw,3,VC,67.0,262.0
SUP_T3_07652,Brown-Torres Raw,3,MN,32.9,761.6
SUP_T3_07653,Ross-Donovan Raw,3,SN,68.1,146.1
SUP_T3_07654,Salazar-Fitzgerald Raw,3,TJ,34.0,713.3
SUP_T3_07655,"Zuniga, Dominguez and Bell Raw",3,AE,78.9,779.8
SUP_T3_07656,"Vargas, Wong and Torres Raw",3,JP,38.5,767.2
SUP_T3_07657,Lewis Inc Raw,3,PL,85.9,593.7
SUP_T3_07658,Vazquez-Hartman Raw,3,TG,68.9,732.3
SUP_T3_07659,"Dean, Hayes and Haynes Raw",3,BD,75.8,114.3
SUP_T3_07660,"Powell, Robinson and Jenkins Raw",3,ZW,43.9,133.8
SUP_T3_07661,Dougherty Group Raw,3,BW,55.9,354.6
SUP_T3_07662,Bartlett PLC Raw,3,SO,48.4,280.5
SUP_T3_07663,Porter-Williams Raw,3,KW,64.9,79.8
SUP_T3_07664,Reid-Anderson Raw,3,ME,36.7,797.0
SUP_T3_07665,Jones Group Raw,3,IQ,83.9,643.9
SUP_T3_07666,Oconnor and Sons Raw,3,NL,52.2,458.9
